strategy,remaining_words,guess_count
MinExpectedGuesses,83,3
MinExpectedGuesses,83,3
MinExpectedGuesses,83,3
MinExpectedGuesses,83,3
MinExpectedGuesses,83,3
MinExpectedGuesses,83,3
MinExpectedGuesses,83,3
MinExpectedGuesses,83,3
MinExpectedGuesses,83,3
MinExpectedGuesses,83,3
MinExpectedGuesses,83,3
MinExpectedGuesses,83,3
MinExpectedGuesses,83,3
MinExpectedGuesses,83,3
MinExpectedGuesses,83,3
MinExpectedGuesses,83,3
MinExpectedGuesses,83,3
MinExpectedGuesses,83,3
MinExpectedGuesses,83,3
MinExpectedGuesses,83,3
MinExpectedGuesses,83,3
MinExpectedGuesses,83,3
MinExpectedGuesses,83,3
MinExpectedGuesses,83,3
MinExpectedGuesses,83,3
MinExpectedGuesses,83,3
MinExpectedGuesses,83,3
MinExpectedGuesses,83,3
MinExpectedGuesses,83,3
MinExpectedGuesses,83,3
MinExpectedGuesses,83,3
MinExpectedGuesses,83,3
MinExpectedGuesses,83,3
MinExpectedGuesses,83,3
MinExpectedGuesses,83,3
MinExpectedGuesses,83,3
MinExpectedGuesses,83,3
MinExpectedGuesses,83,3
MinExpectedGuesses,83,3
MinExpectedGuesses,83,3
MinExpectedGuesses,83,3
MinExpectedGuesses,83,3
MinExpectedGuesses,83,3
MinExpectedGuesses,83,3
MinExpectedGuesses,83,3
MinExpectedGuesses,83,3
MinExpectedGuesses,83,3
MinExpectedGuesses,83,3
MinExpectedGuesses,83,3
MinExpectedGuesses,83,3
MinExpectedGuesses,83,3
MinExpectedGuesses,83,3
MinExpectedGuesses,83,3
MinExpectedGuesses,83,3
MinExpectedGuesses,83,4
MinExpectedGuesses,83,4
MinExpectedGuesses,83,4
MinExpectedGuesses,83,4
MinExpectedGuesses,83,4
MinExpectedGuesses,83,4
MinExpectedGuesses,83,4
MinExpectedGuesses,83,4
MinExpectedGuesses,83,4
MinExpectedGuesses,83,4
MinExpectedGuesses,83,4
MinExpectedGuesses,83,4
MinExpectedGuesses,83,4
MinExpectedGuesses,85,2
MinExpectedGuesses,85,2
MinExpectedGuesses,85,2
MinExpectedGuesses,85,2
MinExpectedGuesses,85,2
MinExpectedGuesses,85,2
MinExpectedGuesses,85,2
MinExpectedGuesses,85,2
MinExpectedGuesses,85,2
MinExpectedGuesses,85,2
MinExpectedGuesses,85,2
MinExpectedGuesses,85,2
MinExpectedGuesses,85,2
MinExpectedGuesses,85,2
MinExpectedGuesses,85,2
MinExpectedGuesses,85,2
MinExpectedGuesses,85,2
MinExpectedGuesses,85,2
MinExpectedGuesses,85,2
MinExpectedGuesses,85,2
MinExpectedGuesses,85,2
MinExpectedGuesses,85,3
MinExpectedGuesses,85,3
MinExpectedGuesses,85,3
MinExpectedGuesses,85,3
MinExpectedGuesses,85,3
MinExpectedGuesses,85,3
MinExpectedGuesses,85,3
MinExpectedGuesses,85,3
MinExpectedGuesses,85,3
MinExpectedGuesses,85,3
MinExpectedGuesses,85,3
MinExpectedGuesses,85,3
MinExpectedGuesses,85,3
MinExpectedGuesses,85,3
MinExpectedGuesses,85,3
MinExpectedGuesses,85,3
MinExpectedGuesses,85,3
MinExpectedGuesses,85,3
MinExpectedGuesses,85,3
MinExpectedGuesses,85,3
MinExpectedGuesses,85,3
MinExpectedGuesses,85,3
MinExpectedGuesses,85,3
MinExpectedGuesses,85,3
MinExpectedGuesses,85,3
MinExpectedGuesses,85,3
MinExpectedGuesses,85,3
MinExpectedGuesses,85,3
MinExpectedGuesses,85,3
MinExpectedGuesses,85,3
MinExpectedGuesses,85,3
MinExpectedGuesses,85,3
MinExpectedGuesses,85,3
MinExpectedGuesses,85,3
MinExpectedGuesses,85,3
MinExpectedGuesses,85,3
MinExpectedGuesses,85,3
MinExpectedGuesses,85,3
MinExpectedGuesses,85,3
MinExpectedGuesses,85,3
MinExpectedGuesses,85,3
MinExpectedGuesses,85,3
MinExpectedGuesses,85,3
MinExpectedGuesses,85,3
MinExpectedGuesses,85,3
MinExpectedGuesses,85,3
MinExpectedGuesses,85,4
MinExpectedGuesses,85,4
MinExpectedGuesses,85,4
MinExpectedGuesses,85,4
MinExpectedGuesses,85,4
MinExpectedGuesses,85,4
MinExpectedGuesses,85,4
MinExpectedGuesses,85,4
MinExpectedGuesses,85,4
MinExpectedGuesses,85,4
MinExpectedGuesses,85,4
MinExpectedGuesses,85,4
MinExpectedGuesses,85,4
MinExpectedGuesses,85,4
MinExpectedGuesses,85,4
MinExpectedGuesses,85,4
MinExpectedGuesses,85,4
MinExpectedGuesses,85,5
MinExpectedGuesses,86,2
MinExpectedGuesses,86,2
MinExpectedGuesses,86,2
MinExpectedGuesses,86,2
MinExpectedGuesses,86,2
MinExpectedGuesses,86,2
MinExpectedGuesses,86,2
MinExpectedGuesses,86,2
MinExpectedGuesses,86,2
MinExpectedGuesses,86,2
MinExpectedGuesses,86,2
MinExpectedGuesses,86,2
MinExpectedGuesses,86,2
MinExpectedGuesses,86,2
MinExpectedGuesses,86,2
MinExpectedGuesses,86,2
MinExpectedGuesses,86,2
MinExpectedGuesses,86,2
MinExpectedGuesses,86,2
MinExpectedGuesses,86,2
MinExpectedGuesses,86,2
MinExpectedGuesses,86,3
MinExpectedGuesses,86,3
MinExpectedGuesses,86,3
MinExpectedGuesses,86,3
MinExpectedGuesses,86,3
MinExpectedGuesses,86,3
MinExpectedGuesses,86,3
MinExpectedGuesses,86,3
MinExpectedGuesses,86,3
MinExpectedGuesses,86,3
MinExpectedGuesses,86,3
MinExpectedGuesses,86,3
MinExpectedGuesses,86,3
MinExpectedGuesses,86,3
MinExpectedGuesses,86,3
MinExpectedGuesses,86,3
MinExpectedGuesses,86,3
MinExpectedGuesses,86,3
MinExpectedGuesses,86,3
MinExpectedGuesses,86,3
MinExpectedGuesses,86,3
MinExpectedGuesses,86,3
MinExpectedGuesses,86,3
MinExpectedGuesses,86,3
MinExpectedGuesses,86,3
MinExpectedGuesses,86,3
MinExpectedGuesses,86,3
MinExpectedGuesses,86,3
MinExpectedGuesses,86,3
MinExpectedGuesses,86,3
MinExpectedGuesses,86,3
MinExpectedGuesses,86,3
MinExpectedGuesses,86,3
MinExpectedGuesses,86,3
MinExpectedGuesses,86,3
MinExpectedGuesses,86,3
MinExpectedGuesses,86,3
MinExpectedGuesses,86,3
MinExpectedGuesses,86,3
MinExpectedGuesses,86,3
MinExpectedGuesses,86,3
MinExpectedGuesses,86,3
MinExpectedGuesses,86,3
MinExpectedGuesses,86,3
MinExpectedGuesses,86,3
MinExpectedGuesses,86,3
MinExpectedGuesses,86,4
MinExpectedGuesses,86,4
MinExpectedGuesses,86,4
MinExpectedGuesses,86,4
MinExpectedGuesses,86,4
MinExpectedGuesses,86,4
MinExpectedGuesses,86,4
MinExpectedGuesses,86,4
MinExpectedGuesses,86,4
MinExpectedGuesses,86,4
MinExpectedGuesses,86,4
MinExpectedGuesses,86,4
MinExpectedGuesses,86,4
MinExpectedGuesses,86,4
MinExpectedGuesses,86,4
MinExpectedGuesses,86,4
MinExpectedGuesses,86,4
MinExpectedGuesses,86,4
MinExpectedGuesses,86,5
MinExpectedGuesses,88,2
MinExpectedGuesses,88,2
MinExpectedGuesses,88,2
MinExpectedGuesses,88,2
MinExpectedGuesses,88,2
MinExpectedGuesses,88,2
MinExpectedGuesses,88,2
MinExpectedGuesses,88,2
MinExpectedGuesses,88,2
MinExpectedGuesses,88,2
MinExpectedGuesses,88,2
MinExpectedGuesses,88,2
MinExpectedGuesses,88,2
MinExpectedGuesses,88,2
MinExpectedGuesses,88,2
MinExpectedGuesses,88,2
MinExpectedGuesses,88,2
MinExpectedGuesses,88,2
MinExpectedGuesses,88,2
MinExpectedGuesses,88,2
MinExpectedGuesses,88,2
MinExpectedGuesses,88,2
MinExpectedGuesses,88,2
MinExpectedGuesses,88,2
MinExpectedGuesses,88,2
MinExpectedGuesses,88,2
MinExpectedGuesses,88,2
MinExpectedGuesses,88,2
MinExpectedGuesses,88,2
MinExpectedGuesses,88,2
MinExpectedGuesses,88,2
MinExpectedGuesses,88,2
MinExpectedGuesses,88,3
MinExpectedGuesses,88,3
MinExpectedGuesses,88,3
MinExpectedGuesses,88,3
MinExpectedGuesses,88,3
MinExpectedGuesses,88,3
MinExpectedGuesses,88,3
MinExpectedGuesses,88,3
MinExpectedGuesses,88,3
MinExpectedGuesses,88,3
MinExpectedGuesses,88,3
MinExpectedGuesses,88,3
MinExpectedGuesses,88,3
MinExpectedGuesses,88,3
MinExpectedGuesses,88,3
MinExpectedGuesses,88,3
MinExpectedGuesses,88,3
MinExpectedGuesses,88,3
MinExpectedGuesses,88,3
MinExpectedGuesses,88,3
MinExpectedGuesses,88,3
MinExpectedGuesses,88,3
MinExpectedGuesses,88,3
MinExpectedGuesses,88,3
MinExpectedGuesses,88,3
MinExpectedGuesses,88,3
MinExpectedGuesses,88,3
MinExpectedGuesses,88,3
MinExpectedGuesses,88,3
MinExpectedGuesses,88,3
MinExpectedGuesses,88,3
MinExpectedGuesses,88,3
MinExpectedGuesses,88,3
MinExpectedGuesses,88,3
MinExpectedGuesses,88,3
MinExpectedGuesses,88,3
MinExpectedGuesses,88,3
MinExpectedGuesses,88,3
MinExpectedGuesses,88,3
MinExpectedGuesses,88,3
MinExpectedGuesses,88,3
MinExpectedGuesses,88,3
MinExpectedGuesses,88,3
MinExpectedGuesses,88,3
MinExpectedGuesses,88,3
MinExpectedGuesses,88,3
MinExpectedGuesses,88,3
MinExpectedGuesses,88,3
MinExpectedGuesses,88,3
MinExpectedGuesses,88,3
MinExpectedGuesses,88,3
MinExpectedGuesses,88,3
MinExpectedGuesses,88,4
MinExpectedGuesses,88,4
MinExpectedGuesses,88,4
MinExpectedGuesses,88,4
MinExpectedGuesses,93,1
MinExpectedGuesses,93,2
MinExpectedGuesses,93,2
MinExpectedGuesses,93,2
MinExpectedGuesses,93,2
MinExpectedGuesses,93,2
MinExpectedGuesses,93,2
MinExpectedGuesses,93,2
MinExpectedGuesses,93,2
MinExpectedGuesses,93,2
MinExpectedGuesses,93,2
MinExpectedGuesses,93,2
MinExpectedGuesses,93,2
MinExpectedGuesses,93,2
MinExpectedGuesses,93,2
MinExpectedGuesses,93,2
MinExpectedGuesses,93,2
MinExpectedGuesses,93,2
MinExpectedGuesses,93,2
MinExpectedGuesses,93,2
MinExpectedGuesses,93,2
MinExpectedGuesses,93,2
MinExpectedGuesses,93,2
MinExpectedGuesses,93,2
MinExpectedGuesses,93,2
MinExpectedGuesses,93,2
MinExpectedGuesses,93,2
MinExpectedGuesses,93,2
MinExpectedGuesses,93,2
MinExpectedGuesses,93,2
MinExpectedGuesses,93,2
MinExpectedGuesses,93,2
MinExpectedGuesses,93,2
MinExpectedGuesses,93,2
MinExpectedGuesses,93,2
MinExpectedGuesses,93,2
MinExpectedGuesses,93,2
MinExpectedGuesses,93,3
MinExpectedGuesses,93,3
MinExpectedGuesses,93,3
MinExpectedGuesses,93,3
MinExpectedGuesses,93,3
MinExpectedGuesses,93,3
MinExpectedGuesses,93,3
MinExpectedGuesses,93,3
MinExpectedGuesses,93,3
MinExpectedGuesses,93,3
MinExpectedGuesses,93,3
MinExpectedGuesses,93,3
MinExpectedGuesses,93,3
MinExpectedGuesses,93,3
MinExpectedGuesses,93,3
MinExpectedGuesses,93,3
MinExpectedGuesses,93,3
MinExpectedGuesses,93,3
MinExpectedGuesses,93,3
MinExpectedGuesses,93,3
MinExpectedGuesses,93,3
MinExpectedGuesses,93,3
MinExpectedGuesses,93,3
MinExpectedGuesses,93,3
MinExpectedGuesses,93,3
MinExpectedGuesses,93,3
MinExpectedGuesses,93,3
MinExpectedGuesses,93,3
MinExpectedGuesses,93,3
MinExpectedGuesses,93,3
MinExpectedGuesses,93,3
MinExpectedGuesses,93,3
MinExpectedGuesses,93,3
MinExpectedGuesses,93,3
MinExpectedGuesses,93,3
MinExpectedGuesses,93,3
MinExpectedGuesses,93,3
MinExpectedGuesses,93,3
MinExpectedGuesses,93,3
MinExpectedGuesses,93,3
MinExpectedGuesses,93,3
MinExpectedGuesses,93,3
MinExpectedGuesses,93,3
MinExpectedGuesses,93,3
MinExpectedGuesses,93,3
MinExpectedGuesses,93,3
MinExpectedGuesses,93,3
MinExpectedGuesses,93,3
MinExpectedGuesses,93,3
MinExpectedGuesses,93,3
MinExpectedGuesses,93,4
MinExpectedGuesses,93,4
MinExpectedGuesses,93,4
MinExpectedGuesses,93,4
MinExpectedGuesses,93,4
MinExpectedGuesses,93,4
MinExpectedGuesses,97,2
MinExpectedGuesses,97,2
MinExpectedGuesses,97,2
MinExpectedGuesses,97,2
MinExpectedGuesses,97,2
MinExpectedGuesses,97,2
MinExpectedGuesses,97,2
MinExpectedGuesses,97,2
MinExpectedGuesses,97,2
MinExpectedGuesses,97,2
MinExpectedGuesses,97,2
MinExpectedGuesses,97,2
MinExpectedGuesses,97,2
MinExpectedGuesses,97,2
MinExpectedGuesses,97,2
MinExpectedGuesses,97,2
MinExpectedGuesses,97,2
MinExpectedGuesses,97,2
MinExpectedGuesses,97,2
MinExpectedGuesses,97,2
MinExpectedGuesses,97,2
MinExpectedGuesses,97,2
MinExpectedGuesses,97,2
MinExpectedGuesses,97,2
MinExpectedGuesses,97,2
MinExpectedGuesses,97,2
MinExpectedGuesses,97,2
MinExpectedGuesses,97,2
MinExpectedGuesses,97,2
MinExpectedGuesses,97,2
MinExpectedGuesses,97,2
MinExpectedGuesses,97,2
MinExpectedGuesses,97,2
MinExpectedGuesses,97,2
MinExpectedGuesses,97,2
MinExpectedGuesses,97,2
MinExpectedGuesses,97,2
MinExpectedGuesses,97,2
MinExpectedGuesses,97,2
MinExpectedGuesses,97,2
MinExpectedGuesses,97,2
MinExpectedGuesses,97,2
MinExpectedGuesses,97,2
MinExpectedGuesses,97,2
MinExpectedGuesses,97,2
MinExpectedGuesses,97,2
MinExpectedGuesses,97,2
MinExpectedGuesses,97,2
MinExpectedGuesses,97,2
MinExpectedGuesses,97,2
MinExpectedGuesses,97,2
MinExpectedGuesses,97,2
MinExpectedGuesses,97,2
MinExpectedGuesses,97,2
MinExpectedGuesses,97,2
MinExpectedGuesses,97,2
MinExpectedGuesses,97,2
MinExpectedGuesses,97,2
MinExpectedGuesses,97,2
MinExpectedGuesses,97,2
MinExpectedGuesses,97,2
MinExpectedGuesses,97,2
MinExpectedGuesses,97,2
MinExpectedGuesses,97,2
MinExpectedGuesses,97,2
MinExpectedGuesses,97,2
MinExpectedGuesses,97,2
MinExpectedGuesses,97,2
MinExpectedGuesses,97,2
MinExpectedGuesses,97,3
MinExpectedGuesses,97,3
MinExpectedGuesses,97,3
MinExpectedGuesses,97,3
MinExpectedGuesses,97,3
MinExpectedGuesses,97,3
MinExpectedGuesses,97,3
MinExpectedGuesses,97,3
MinExpectedGuesses,97,3
MinExpectedGuesses,97,3
MinExpectedGuesses,97,3
MinExpectedGuesses,97,3
MinExpectedGuesses,97,3
MinExpectedGuesses,97,3
MinExpectedGuesses,97,3
MinExpectedGuesses,97,3
MinExpectedGuesses,97,3
MinExpectedGuesses,97,3
MinExpectedGuesses,97,3
MinExpectedGuesses,97,3
MinExpectedGuesses,97,3
MinExpectedGuesses,97,3
MinExpectedGuesses,97,3
MinExpectedGuesses,97,3
MinExpectedGuesses,97,3
MinExpectedGuesses,97,3
MinExpectedGuesses,97,3
MinExpectedGuesses,97,3
MinExpectedGuesses,97,3
MinExpectedGuesses,97,3
MinExpectedGuesses,97,3
MinExpectedGuesses,97,3
MinExpectedGuesses,97,3
MinExpectedGuesses,97,3
MinExpectedGuesses,97,3
MinExpectedGuesses,97,3
MinExpectedGuesses,97,3
MinExpectedGuesses,97,3
MinExpectedGuesses,97,3
MinExpectedGuesses,97,3
MinExpectedGuesses,97,3
MinExpectedGuesses,97,3
MinExpectedGuesses,97,3
MinExpectedGuesses,97,3
MinExpectedGuesses,97,3
MinExpectedGuesses,97,3
MinExpectedGuesses,97,3
MinExpectedGuesses,97,3
MinExpectedGuesses,97,3
MinExpectedGuesses,97,3
MinExpectedGuesses,97,3
MinExpectedGuesses,97,3
MinExpectedGuesses,97,3
MinExpectedGuesses,97,3
MinExpectedGuesses,97,3
MinExpectedGuesses,97,3
MinExpectedGuesses,97,3
MinExpectedGuesses,97,3
MinExpectedGuesses,97,3
MinExpectedGuesses,97,3
MinExpectedGuesses,97,3
MinExpectedGuesses,97,3
MinExpectedGuesses,97,3
MinExpectedGuesses,97,3
MinExpectedGuesses,97,3
MinExpectedGuesses,97,3
MinExpectedGuesses,97,3
MinExpectedGuesses,97,3
MinExpectedGuesses,97,3
MinExpectedGuesses,97,3
MinExpectedGuesses,97,3
MinExpectedGuesses,97,3
MinExpectedGuesses,97,3
MinExpectedGuesses,97,3
MinExpectedGuesses,97,3
MinExpectedGuesses,97,3
MinExpectedGuesses,97,3
MinExpectedGuesses,97,3
MinExpectedGuesses,97,3
MinExpectedGuesses,97,3
MinExpectedGuesses,97,3
MinExpectedGuesses,97,3
MinExpectedGuesses,97,3
MinExpectedGuesses,97,3
MinExpectedGuesses,97,3
MinExpectedGuesses,97,3
MinExpectedGuesses,97,3
MinExpectedGuesses,97,3
MinExpectedGuesses,97,3
MinExpectedGuesses,97,3
MinExpectedGuesses,97,3
MinExpectedGuesses,97,3
MinExpectedGuesses,97,3
MinExpectedGuesses,97,3
MinExpectedGuesses,97,3
MinExpectedGuesses,97,3
MinExpectedGuesses,97,3
MinExpectedGuesses,97,3
MinExpectedGuesses,97,3
MinExpectedGuesses,97,3
MinExpectedGuesses,97,3
MinExpectedGuesses,97,3
MinExpectedGuesses,97,3
MinExpectedGuesses,97,3
MinExpectedGuesses,97,3
MinExpectedGuesses,97,3
MinExpectedGuesses,97,3
MinExpectedGuesses,97,3
MinExpectedGuesses,97,3
MinExpectedGuesses,97,3
MinExpectedGuesses,97,3
MinExpectedGuesses,97,3
MinExpectedGuesses,97,3
MinExpectedGuesses,97,3
MinExpectedGuesses,97,3
MinExpectedGuesses,97,3
MinExpectedGuesses,97,3
MinExpectedGuesses,97,4
MinExpectedGuesses,97,4
MinExpectedGuesses,97,4
MinExpectedGuesses,97,4
MinExpectedGuesses,97,4
MinExpectedGuesses,97,4
MinExpectedGuesses,97,4
MinExpectedGuesses,97,4
MinExpectedGuesses,105,1
MinExpectedGuesses,105,2
MinExpectedGuesses,105,2
MinExpectedGuesses,105,2
MinExpectedGuesses,105,2
MinExpectedGuesses,105,2
MinExpectedGuesses,105,2
MinExpectedGuesses,105,2
MinExpectedGuesses,105,2
MinExpectedGuesses,105,2
MinExpectedGuesses,105,2
MinExpectedGuesses,105,2
MinExpectedGuesses,105,2
MinExpectedGuesses,105,2
MinExpectedGuesses,105,2
MinExpectedGuesses,105,2
MinExpectedGuesses,105,2
MinExpectedGuesses,105,2
MinExpectedGuesses,105,2
MinExpectedGuesses,105,2
MinExpectedGuesses,105,2
MinExpectedGuesses,105,2
MinExpectedGuesses,105,2
MinExpectedGuesses,105,2
MinExpectedGuesses,105,2
MinExpectedGuesses,105,2
MinExpectedGuesses,105,2
MinExpectedGuesses,105,2
MinExpectedGuesses,105,2
MinExpectedGuesses,105,2
MinExpectedGuesses,105,2
MinExpectedGuesses,105,2
MinExpectedGuesses,105,2
MinExpectedGuesses,105,2
MinExpectedGuesses,105,2
MinExpectedGuesses,105,3
MinExpectedGuesses,105,3
MinExpectedGuesses,105,3
MinExpectedGuesses,105,3
MinExpectedGuesses,105,3
MinExpectedGuesses,105,3
MinExpectedGuesses,105,3
MinExpectedGuesses,105,3
MinExpectedGuesses,105,3
MinExpectedGuesses,105,3
MinExpectedGuesses,105,3
MinExpectedGuesses,105,3
MinExpectedGuesses,105,3
MinExpectedGuesses,105,3
MinExpectedGuesses,105,3
MinExpectedGuesses,105,3
MinExpectedGuesses,105,3
MinExpectedGuesses,105,3
MinExpectedGuesses,105,3
MinExpectedGuesses,105,3
MinExpectedGuesses,105,3
MinExpectedGuesses,105,3
MinExpectedGuesses,105,3
MinExpectedGuesses,105,3
MinExpectedGuesses,105,3
MinExpectedGuesses,105,3
MinExpectedGuesses,105,3
MinExpectedGuesses,105,3
MinExpectedGuesses,105,3
MinExpectedGuesses,105,3
MinExpectedGuesses,105,3
MinExpectedGuesses,105,3
MinExpectedGuesses,105,3
MinExpectedGuesses,105,3
MinExpectedGuesses,105,3
MinExpectedGuesses,105,3
MinExpectedGuesses,105,3
MinExpectedGuesses,105,3
MinExpectedGuesses,105,3
MinExpectedGuesses,105,3
MinExpectedGuesses,105,3
MinExpectedGuesses,105,3
MinExpectedGuesses,105,3
MinExpectedGuesses,105,3
MinExpectedGuesses,105,3
MinExpectedGuesses,105,3
MinExpectedGuesses,105,3
MinExpectedGuesses,105,3
MinExpectedGuesses,105,3
MinExpectedGuesses,105,3
MinExpectedGuesses,105,3
MinExpectedGuesses,105,3
MinExpectedGuesses,105,3
MinExpectedGuesses,105,3
MinExpectedGuesses,105,3
MinExpectedGuesses,105,3
MinExpectedGuesses,105,3
MinExpectedGuesses,105,3
MinExpectedGuesses,105,3
MinExpectedGuesses,105,3
MinExpectedGuesses,105,3
MinExpectedGuesses,105,3
MinExpectedGuesses,105,3
MinExpectedGuesses,105,3
MinExpectedGuesses,105,4
MinExpectedGuesses,105,4
MinExpectedGuesses,105,4
MinExpectedGuesses,105,4
MinExpectedGuesses,105,4
MinExpectedGuesses,105,4
MinExpectedGuesses,106,1
MinExpectedGuesses,106,2
MinExpectedGuesses,106,2
MinExpectedGuesses,106,2
MinExpectedGuesses,106,2
MinExpectedGuesses,106,2
MinExpectedGuesses,106,2
MinExpectedGuesses,106,2
MinExpectedGuesses,106,2
MinExpectedGuesses,106,2
MinExpectedGuesses,106,2
MinExpectedGuesses,106,2
MinExpectedGuesses,106,2
MinExpectedGuesses,106,2
MinExpectedGuesses,106,2
MinExpectedGuesses,106,2
MinExpectedGuesses,106,2
MinExpectedGuesses,106,2
MinExpectedGuesses,106,2
MinExpectedGuesses,106,2
MinExpectedGuesses,106,2
MinExpectedGuesses,106,2
MinExpectedGuesses,106,2
MinExpectedGuesses,106,2
MinExpectedGuesses,106,2
MinExpectedGuesses,106,2
MinExpectedGuesses,106,2
MinExpectedGuesses,106,2
MinExpectedGuesses,106,2
MinExpectedGuesses,106,2
MinExpectedGuesses,106,2
MinExpectedGuesses,106,2
MinExpectedGuesses,106,2
MinExpectedGuesses,106,2
MinExpectedGuesses,106,3
MinExpectedGuesses,106,3
MinExpectedGuesses,106,3
MinExpectedGuesses,106,3
MinExpectedGuesses,106,3
MinExpectedGuesses,106,3
MinExpectedGuesses,106,3
MinExpectedGuesses,106,3
MinExpectedGuesses,106,3
MinExpectedGuesses,106,3
MinExpectedGuesses,106,3
MinExpectedGuesses,106,3
MinExpectedGuesses,106,3
MinExpectedGuesses,106,3
MinExpectedGuesses,106,3
MinExpectedGuesses,106,3
MinExpectedGuesses,106,3
MinExpectedGuesses,106,3
MinExpectedGuesses,106,3
MinExpectedGuesses,106,3
MinExpectedGuesses,106,3
MinExpectedGuesses,106,3
MinExpectedGuesses,106,3
MinExpectedGuesses,106,3
MinExpectedGuesses,106,3
MinExpectedGuesses,106,3
MinExpectedGuesses,106,3
MinExpectedGuesses,106,3
MinExpectedGuesses,106,3
MinExpectedGuesses,106,3
MinExpectedGuesses,106,3
MinExpectedGuesses,106,3
MinExpectedGuesses,106,3
MinExpectedGuesses,106,3
MinExpectedGuesses,106,3
MinExpectedGuesses,106,3
MinExpectedGuesses,106,3
MinExpectedGuesses,106,3
MinExpectedGuesses,106,3
MinExpectedGuesses,106,3
MinExpectedGuesses,106,3
MinExpectedGuesses,106,3
MinExpectedGuesses,106,3
MinExpectedGuesses,106,3
MinExpectedGuesses,106,3
MinExpectedGuesses,106,3
MinExpectedGuesses,106,3
MinExpectedGuesses,106,3
MinExpectedGuesses,106,3
MinExpectedGuesses,106,3
MinExpectedGuesses,106,3
MinExpectedGuesses,106,3
MinExpectedGuesses,106,3
MinExpectedGuesses,106,3
MinExpectedGuesses,106,3
MinExpectedGuesses,106,3
MinExpectedGuesses,106,3
MinExpectedGuesses,106,3
MinExpectedGuesses,106,3
MinExpectedGuesses,106,3
MinExpectedGuesses,106,3
MinExpectedGuesses,106,3
MinExpectedGuesses,106,3
MinExpectedGuesses,106,3
MinExpectedGuesses,106,3
MinExpectedGuesses,106,3
MinExpectedGuesses,106,3
MinExpectedGuesses,106,4
MinExpectedGuesses,106,4
MinExpectedGuesses,106,4
MinExpectedGuesses,106,4
MinExpectedGuesses,106,4
MinExpectedGuesses,122,2
MinExpectedGuesses,122,2
MinExpectedGuesses,122,2
MinExpectedGuesses,122,2
MinExpectedGuesses,122,2
MinExpectedGuesses,122,2
MinExpectedGuesses,122,2
MinExpectedGuesses,122,2
MinExpectedGuesses,122,2
MinExpectedGuesses,122,2
MinExpectedGuesses,122,2
MinExpectedGuesses,122,2
MinExpectedGuesses,122,2
MinExpectedGuesses,122,2
MinExpectedGuesses,122,2
MinExpectedGuesses,122,2
MinExpectedGuesses,122,2
MinExpectedGuesses,122,2
MinExpectedGuesses,122,2
MinExpectedGuesses,122,2
MinExpectedGuesses,122,2
MinExpectedGuesses,122,2
MinExpectedGuesses,122,2
MinExpectedGuesses,122,2
MinExpectedGuesses,122,2
MinExpectedGuesses,122,2
MinExpectedGuesses,122,2
MinExpectedGuesses,122,2
MinExpectedGuesses,122,2
MinExpectedGuesses,122,2
MinExpectedGuesses,122,2
MinExpectedGuesses,122,2
MinExpectedGuesses,122,2
MinExpectedGuesses,122,2
MinExpectedGuesses,122,2
MinExpectedGuesses,122,2
MinExpectedGuesses,122,2
MinExpectedGuesses,122,2
MinExpectedGuesses,122,2
MinExpectedGuesses,122,2
MinExpectedGuesses,122,2
MinExpectedGuesses,122,2
MinExpectedGuesses,122,3
MinExpectedGuesses,122,3
MinExpectedGuesses,122,3
MinExpectedGuesses,122,3
MinExpectedGuesses,122,3
MinExpectedGuesses,122,3
MinExpectedGuesses,122,3
MinExpectedGuesses,122,3
MinExpectedGuesses,122,3
MinExpectedGuesses,122,3
MinExpectedGuesses,122,3
MinExpectedGuesses,122,3
MinExpectedGuesses,122,3
MinExpectedGuesses,122,3
MinExpectedGuesses,122,3
MinExpectedGuesses,122,3
MinExpectedGuesses,122,3
MinExpectedGuesses,122,3
MinExpectedGuesses,122,3
MinExpectedGuesses,122,3
MinExpectedGuesses,122,3
MinExpectedGuesses,122,3
MinExpectedGuesses,122,3
MinExpectedGuesses,122,3
MinExpectedGuesses,122,3
MinExpectedGuesses,122,3
MinExpectedGuesses,122,3
MinExpectedGuesses,122,3
MinExpectedGuesses,122,3
MinExpectedGuesses,122,3
MinExpectedGuesses,122,3
MinExpectedGuesses,122,3
MinExpectedGuesses,122,3
MinExpectedGuesses,122,3
MinExpectedGuesses,122,3
MinExpectedGuesses,122,3
MinExpectedGuesses,122,3
MinExpectedGuesses,122,3
MinExpectedGuesses,122,3
MinExpectedGuesses,122,3
MinExpectedGuesses,122,3
MinExpectedGuesses,122,3
MinExpectedGuesses,122,3
MinExpectedGuesses,122,3
MinExpectedGuesses,122,3
MinExpectedGuesses,122,3
MinExpectedGuesses,122,3
MinExpectedGuesses,122,3
MinExpectedGuesses,122,3
MinExpectedGuesses,122,3
MinExpectedGuesses,122,3
MinExpectedGuesses,122,3
MinExpectedGuesses,122,3
MinExpectedGuesses,122,3
MinExpectedGuesses,122,3
MinExpectedGuesses,122,3
MinExpectedGuesses,122,3
MinExpectedGuesses,122,3
MinExpectedGuesses,122,3
MinExpectedGuesses,122,3
MinExpectedGuesses,122,3
MinExpectedGuesses,122,3
MinExpectedGuesses,122,3
MinExpectedGuesses,122,3
MinExpectedGuesses,122,3
MinExpectedGuesses,122,3
